# graph: 2359 edges, 297 vertices
# 2core: 2344 depth: 1 edges, 297 vertices
IT:        0/10000 | DEC:     0/30 | ERR:        1e+20/1e-05 | ON:   285 | S:    25 | ON2:   285 | BAD:   200 | COST:           25 | EN:       -282.5   
IT:      489/10000 | DEC:     0/30 | ERR:      27.1005/1e-05 | ON:   285 | S:   128 | ON2:   285 | BAD:    12 | COST:          128 | EN:       -272.2   
IT:      490/10000 | DEC:     0/30 | ERR:      27.3181/1e-05 | ON:   285 | S:   127 | ON2:   285 | BAD:    16 | COST:          127 | EN:       -272.3   
IT:      491/10000 | DEC:     0/30 | ERR:      27.5434/1e-05 | ON:   285 | S:   127 | ON2:   285 | BAD:    13 | COST:          127 | EN:       -272.3   
IT:      492/10000 | DEC:     0/30 | ERR:      27.7304/1e-05 | ON:   285 | S:   126 | ON2:   285 | BAD:    15 | COST:          126 | EN:       -272.4   
IT:      493/10000 | DEC:     0/30 | ERR:      28.1149/1e-05 | ON:   285 | S:   124 | ON2:   285 | BAD:    17 | COST:          124 | EN:       -272.6   
IT:      494/10000 | DEC:     0/30 | ERR:      28.3251/1e-05 | ON:   285 | S:   128 | ON2:   285 | BAD:    13 | COST:          128 | EN:       -272.2   
IT:      495/10000 | DEC:     0/30 | ERR:      28.4316/1e-05 | ON:   285 | S:   129 | ON2:   285 | BAD:     9 | COST:          129 | EN:       -272.1   
IT:      496/10000 | DEC:     0/30 | ERR:      28.5215/1e-05 | ON:   285 | S:   127 | ON2:   285 | BAD:    13 | COST:          127 | EN:       -272.3   
IT:      497/10000 | DEC:     0/30 | ERR:      28.7225/1e-05 | ON:   285 | S:   128 | ON2:   285 | BAD:    13 | COST:          128 | EN:       -272.2   
IT:      498/10000 | DEC:     0/30 | ERR:      28.9455/1e-05 | ON:   285 | S:   128 | ON2:   285 | BAD:    12 | COST:          128 | EN:       -272.2   
IT:      499/10000 | DEC:     0/30 | ERR:      28.9162/1e-05 | ON:   285 | S:   129 | ON2:   285 | BAD:    15 | COST:          129 | EN:       -272.1   
IT:      500/10000 | DEC:     0/30 | ERR:      28.9533/1e-05 | ON:   285 | S:   129 | ON2:   285 | BAD:     8 | COST:          129 | EN:       -272.1   
IT:      501/10000 | DEC:     0/30 | ERR:      28.9688/1e-05 | ON:   285 | S:   129 | ON2:   285 | BAD:    16 | COST:          129 | EN:       -272.1   
IT:      502/10000 | DEC:     0/30 | ERR:      29.0454/1e-05 | ON:   285 | S:   128 | ON2:   285 | BAD:    12 | COST:          128 | EN:       -272.2   
IT:      503/10000 | DEC:     0/30 | ERR:      29.3399/1e-05 | ON:   285 | S:   125 | ON2:   285 | BAD:    16 | COST:          125 | EN:       -272.5   
IT:      504/10000 | DEC:     0/30 | ERR:      29.4414/1e-05 | ON:   285 | S:   124 | ON2:   285 | BAD:    23 | COST:          124 | EN:       -272.6   
IT:      505/10000 | DEC:     0/30 | ERR:      29.6438/1e-05 | ON:   285 | S:   126 | ON2:   285 | BAD:    13 | COST:          126 | EN:       -272.4   
IT:      506/10000 | DEC:     0/30 | ERR:      30.0752/1e-05 | ON:   285 | S:   125 | ON2:   285 | BAD:    17 | COST:          125 | EN:       -272.5   
IT:      507/10000 | DEC:     0/30 | ERR:      30.2694/1e-05 | ON:   285 | S:   127 | ON2:   285 | BAD:    14 | COST:          127 | EN:       -272.3   
IT:      508/10000 | DEC:     0/30 | ERR:      30.3993/1e-05 | ON:   285 | S:   125 | ON2:   285 | BAD:    15 | COST:          125 | EN:       -272.5   
IT:      509/10000 | DEC:     0/30 | ERR:      30.2701/1e-05 | ON:   285 | S:   127 | ON2:   285 | BAD:    13 | COST:          127 | EN:       -272.3   
IT:      510/10000 | DEC:     0/30 | ERR:      30.2886/1e-05 | ON:   285 | S:   130 | ON2:   285 | BAD:    10 | COST:          130 | EN:         -272   
IT:      511/10000 | DEC:     0/30 | ERR:      30.3203/1e-05 | ON:   285 | S:   130 | ON2:   285 | BAD:     7 | COST:          130 | EN:         -272   
IT:      512/10000 | DEC:     0/30 | ERR:      30.3475/1e-05 | ON:   285 | S:   130 | ON2:   285 | BAD:    10 | COST:          130 | EN:         -272   
IT:      513/10000 | DEC:     0/30 | ERR:      30.4287/1e-05 | ON:   285 | S:   125 | ON2:   285 | BAD:    16 | COST:          125 | EN:       -272.5   
IT:      514/10000 | DEC:     0/30 | ERR:      30.5724/1e-05 | ON:   285 | S:   129 | ON2:   285 | BAD:     6 | COST:          129 | EN:       -272.1   
IT:      515/10000 | DEC:     0/30 | ERR:      30.6179/1e-05 | ON:   285 | S:   129 | ON2:   285 | BAD:     7 | COST:          129 | EN:       -272.1   
IT:      516/10000 | DEC:     0/30 | ERR:      30.7789/1e-05 | ON:   285 | S:   128 | ON2:   285 | BAD:     8 | COST:          128 | EN:       -272.2   
IT:      517/10000 | DEC:     0/30 | ERR:      30.9677/1e-05 | ON:   285 | S:   128 | ON2:   285 | BAD:    10 | COST:          128 | EN:       -272.2   
IT:      518/10000 | DEC:     0/30 | ERR:      31.1275/1e-05 | ON:   285 | S:   125 | ON2:   285 | BAD:    14 | COST:          125 | EN:       -272.5   
IT:      519/10000 | DEC:     0/30 | ERR:      31.3508/1e-05 | ON:   285 | S:   128 | ON2:   285 | BAD:    12 | COST:          128 | EN:       -272.2   
IT:      520/10000 | DEC:     0/30 | ERR:       31.428/1e-05 | ON:   285 | S:   128 | ON2:   285 | BAD:    11 | COST:          128 | EN:       -272.2   
IT:      521/10000 | DEC:     0/30 | ERR:      31.5011/1e-05 | ON:   285 | S:   127 | ON2:   285 | BAD:    11 | COST:          127 | EN:       -272.3   
IT:      522/10000 | DEC:     0/30 | ERR:      31.6169/1e-05 | ON:   285 | S:   126 | ON2:   285 | BAD:    15 | COST:          126 | EN:       -272.4   
IT:      523/10000 | DEC:     0/30 | ERR:      31.6832/1e-05 | ON:   285 | S:   127 | ON2:   285 | BAD:    12 | COST:          127 | EN:       -272.3   
IT:      524/10000 | DEC:     0/30 | ERR:      31.7843/1e-05 | ON:   285 | S:   126 | ON2:   285 | BAD:    12 | COST:          126 | EN:       -272.4   
IT:      525/10000 | DEC:     0/30 | ERR:      32.0024/1e-05 | ON:   285 | S:   127 | ON2:   285 | BAD:    12 | COST:          127 | EN:       -272.3   
IT:      526/10000 | DEC:     0/30 | ERR:      32.3272/1e-05 | ON:   285 | S:   126 | ON2:   285 | BAD:    19 | COST:          126 | EN:       -272.4   
IT:      527/10000 | DEC:     0/30 | ERR:      32.4518/1e-05 | ON:   285 | S:   128 | ON2:   285 | BAD:     8 | COST:          128 | EN:       -272.2   
IT:      528/10000 | DEC:     0/30 | ERR:      32.6323/1e-05 | ON:   285 | S:   130 | ON2:   285 | BAD:     8 | COST:          130 | EN:         -272   
IT:      529/10000 | DEC:     0/30 | ERR:      32.8853/1e-05 | ON:   285 | S:   129 | ON2:   285 | BAD:    10 | COST:          129 | EN:       -272.1   
IT:      530/10000 | DEC:     0/30 | ERR:      32.9585/1e-05 | ON:   285 | S:   132 | ON2:   285 | BAD:    10 | COST:          132 | EN:       -271.8   
IT:      531/10000 | DEC:     0/30 | ERR:      32.9944/1e-05 | ON:   285 | S:   127 | ON2:   285 | BAD:    11 | COST:          127 | EN:       -272.3   
IT:      532/10000 | DEC:     0/30 | ERR:      32.9894/1e-05 | ON:   285 | S:   129 | ON2:   285 | BAD:     9 | COST:          129 | EN:       -272.1   
IT:      533/10000 | DEC:     0/30 | ERR:      33.0088/1e-05 | ON:   285 | S:   127 | ON2:   285 | BAD:    10 | COST:          127 | EN:       -272.3   
IT:      534/10000 | DEC:     0/30 | ERR:      33.2291/1e-05 | ON:   285 | S:   127 | ON2:   285 | BAD:    13 | COST:          127 | EN:       -272.3   
IT:      535/10000 | DEC:     0/30 | ERR:      33.5151/1e-05 | ON:   285 | S:   130 | ON2:   285 | BAD:     6 | COST:          130 | EN:         -272   
IT:      536/10000 | DEC:     0/30 | ERR:      33.7722/1e-05 | ON:   285 | S:   131 | ON2:   285 | BAD:     5 | COST:          131 | EN:       -271.9   
IT:      537/10000 | DEC:     0/30 | ERR:      33.9201/1e-05 | ON:   285 | S:   127 | ON2:   285 | BAD:    15 | COST:          127 | EN:       -272.3   
IT:      538/10000 | DEC:     0/30 | ERR:      34.0499/1e-05 | ON:   285 | S:   127 | ON2:   285 | BAD:    17 | COST:          127 | EN:       -272.3   
IT:      539/10000 | DEC:     0/30 | ERR:      34.1487/1e-05 | ON:   285 | S:   131 | ON2:   285 | BAD:     6 | COST:          131 | EN:       -271.9   
IT:      540/10000 | DEC:     0/30 | ERR:        34.13/1e-05 | ON:   285 | S:   127 | ON2:   285 | BAD:     8 | COST:          127 | EN:       -272.3   
IT:      541/10000 | DEC:     0/30 | ERR:      34.1447/1e-05 | ON:   285 | S:   125 | ON2:   285 | BAD:    17 | COST:          125 | EN:       -272.5   
IT:      542/10000 | DEC:     0/30 | ERR:      34.0169/1e-05 | ON:   285 | S:   128 | ON2:   285 | BAD:    15 | COST:          128 | EN:       -272.2   
IT:      543/10000 | DEC:     0/30 | ERR:      33.8191/1e-05 | ON:   285 | S:   127 | ON2:   285 | BAD:    17 | COST:          127 | EN:       -272.3   
IT:      544/10000 | DEC:     0/30 | ERR:      33.6545/1e-05 | ON:   285 | S:   124 | ON2:   285 | BAD:    22 | COST:          124 | EN:       -272.6   
IT:      545/10000 | DEC:     0/30 | ERR:      33.7602/1e-05 | ON:   285 | S:   125 | ON2:   285 | BAD:    25 | COST:          125 | EN:       -272.5   
IT:      546/10000 | DEC:     0/30 | ERR:       33.724/1e-05 | ON:   285 | S:   128 | ON2:   285 | BAD:    10 | COST:          128 | EN:       -272.2   
IT:      547/10000 | DEC:     0/30 | ERR:      33.6361/1e-05 | ON:   285 | S:   129 | ON2:   285 | BAD:     6 | COST:          129 | EN:       -272.1   
IT:      548/10000 | DEC:     0/30 | ERR:      33.9487/1e-05 | ON:   285 | S:   128 | ON2:   285 | BAD:    14 | COST:          128 | EN:       -272.2   
IT:      549/10000 | DEC:     0/30 | ERR:      34.3978/1e-05 | ON:   285 | S:   125 | ON2:   285 | BAD:    16 | COST:          125 | EN:       -272.5   
IT:      550/10000 | DEC:     0/30 | ERR:       34.761/1e-05 | ON:   285 | S:   127 | ON2:   285 | BAD:    13 | COST:          127 | EN:       -272.3   
IT:      551/10000 | DEC:     0/30 | ERR:      35.1861/1e-05 | ON:   285 | S:   131 | ON2:   285 | BAD:     5 | COST:          131 | EN:       -271.9   
IT:      552/10000 | DEC:     0/30 | ERR:      35.6678/1e-05 | ON:   285 | S:   130 | ON2:   285 | BAD:     8 | COST:          130 | EN:         -272   
IT:      553/10000 | DEC:     0/30 | ERR:      36.0108/1e-05 | ON:   285 | S:   122 | ON2:   285 | BAD:    24 | COST:          122 | EN:       -272.8   
IT:      554/10000 | DEC:     0/30 | ERR:      36.5073/1e-05 | ON:   285 | S:   126 | ON2:   285 | BAD:    18 | COST:          126 | EN:       -272.4   
IT:      555/10000 | DEC:     0/30 | ERR:      36.8422/1e-05 | ON:   285 | S:   130 | ON2:   285 | BAD:     7 | COST:          130 | EN:         -272   
IT:      556/10000 | DEC:     0/30 | ERR:      36.8688/1e-05 | ON:   285 | S:   132 | ON2:   285 | BAD:     5 | COST:          132 | EN:       -271.8   
IT:      557/10000 | DEC:     0/30 | ERR:      36.9235/1e-05 | ON:   285 | S:   128 | ON2:   285 | BAD:     7 | COST:          128 | EN:       -272.2   
IT:      558/10000 | DEC:     0/30 | ERR:      37.0476/1e-05 | ON:   285 | S:   130 | ON2:   285 | BAD:     4 | COST:          130 | EN:         -272   
IT:      559/10000 | DEC:     0/30 | ERR:      37.1766/1e-05 | ON:   285 | S:   126 | ON2:   285 | BAD:     9 | COST:          126 | EN:       -272.4   
IT:      560/10000 | DEC:     0/30 | ERR:      37.3811/1e-05 | ON:   285 | S:   126 | ON2:   285 | BAD:     9 | COST:          126 | EN:       -272.4   
IT:      561/10000 | DEC:     0/30 | ERR:      37.5469/1e-05 | ON:   285 | S:   128 | ON2:   285 | BAD:     7 | COST:          128 | EN:       -272.2   
IT:      562/10000 | DEC:     0/30 | ERR:      37.7111/1e-05 | ON:   285 | S:   126 | ON2:   285 | BAD:    15 | COST:          126 | EN:       -272.4   
IT:      563/10000 | DEC:     0/30 | ERR:      37.8768/1e-05 | ON:   285 | S:   125 | ON2:   285 | BAD:    16 | COST:          125 | EN:       -272.5   
IT:      564/10000 | DEC:     0/30 | ERR:      38.0985/1e-05 | ON:   285 | S:   130 | ON2:   285 | BAD:    11 | COST:          130 | EN:         -272   
IT:      565/10000 | DEC:     0/30 | ERR:      38.3292/1e-05 | ON:   285 | S:   126 | ON2:   285 | BAD:    13 | COST:          126 | EN:       -272.4   
IT:      566/10000 | DEC:     0/30 | ERR:      38.5681/1e-05 | ON:   285 | S:   128 | ON2:   285 | BAD:    14 | COST:          128 | EN:       -272.2   
IT:      567/10000 | DEC:     0/30 | ERR:      38.6353/1e-05 | ON:   285 | S:   127 | ON2:   285 | BAD:    12 | COST:          127 | EN:       -272.3   
IT:      568/10000 | DEC:     0/30 | ERR:      38.6654/1e-05 | ON:   285 | S:   130 | ON2:   285 | BAD:    10 | COST:          130 | EN:         -272   
IT:      569/10000 | DEC:     0/30 | ERR:      38.8263/1e-05 | ON:   285 | S:   132 | ON2:   285 | BAD:     4 | COST:          132 | EN:       -271.8   
IT:      570/10000 | DEC:     0/30 | ERR:       39.139/1e-05 | ON:   285 | S:   129 | ON2:   285 | BAD:    10 | COST:          129 | EN:       -272.1   
IT:      571/10000 | DEC:     0/30 | ERR:       39.387/1e-05 | ON:   285 | S:   128 | ON2:   285 | BAD:     9 | COST:          128 | EN:       -272.2   
IT:      572/10000 | DEC:     0/30 | ERR:      39.7585/1e-05 | ON:   285 | S:   128 | ON2:   285 | BAD:     8 | COST:          128 | EN:       -272.2   
IT:      573/10000 | DEC:     0/30 | ERR:      40.0133/1e-05 | ON:   285 | S:   129 | ON2:   285 | BAD:     8 | COST:          129 | EN:       -272.1   
IT:      574/10000 | DEC:     0/30 | ERR:      40.0089/1e-05 | ON:   285 | S:   128 | ON2:   285 | BAD:    10 | COST:          128 | EN:       -272.2   
IT:      575/10000 | DEC:     0/30 | ERR:      40.0917/1e-05 | ON:   285 | S:   128 | ON2:   285 | BAD:     8 | COST:          128 | EN:       -272.2   
IT:      576/10000 | DEC:     0/30 | ERR:      40.2237/1e-05 | ON:   285 | S:   126 | ON2:   285 | BAD:    17 | COST:          126 | EN:       -272.4   
IT:      577/10000 | DEC:     0/30 | ERR:      40.1742/1e-05 | ON:   285 | S:   128 | ON2:   285 | BAD:    14 | COST:          128 | EN:       -272.2   
IT:      578/10000 | DEC:     0/30 | ERR:      40.2631/1e-05 | ON:   285 | S:   129 | ON2:   285 | BAD:    10 | COST:          129 | EN:       -272.1   
IT:      579/10000 | DEC:     0/30 | ERR:      40.3673/1e-05 | ON:   285 | S:   129 | ON2:   285 | BAD:     6 | COST:          129 | EN:       -272.1   
IT:      580/10000 | DEC:     0/30 | ERR:      40.6034/1e-05 | ON:   285 | S:   127 | ON2:   285 | BAD:     9 | COST:          127 | EN:       -272.3   
IT:      581/10000 | DEC:     0/30 | ERR:      40.7488/1e-05 | ON:   285 | S:   126 | ON2:   285 | BAD:    13 | COST:          126 | EN:       -272.4   
IT:      582/10000 | DEC:     0/30 | ERR:      40.9672/1e-05 | ON:   285 | S:   130 | ON2:   285 | BAD:    12 | COST:          130 | EN:         -272   
IT:      583/10000 | DEC:     0/30 | ERR:      41.1498/1e-05 | ON:   285 | S:   130 | ON2:   285 | BAD:     7 | COST:          130 | EN:         -272   
IT:      584/10000 | DEC:     0/30 | ERR:      41.4607/1e-05 | ON:   285 | S:   128 | ON2:   285 | BAD:    10 | COST:          128 | EN:       -272.2   
IT:      585/10000 | DEC:     0/30 | ERR:      41.7042/1e-05 | ON:   285 | S:   128 | ON2:   285 | BAD:     9 | COST:          128 | EN:       -272.2   
IT:      586/10000 | DEC:     0/30 | ERR:      42.1604/1e-05 | ON:   285 | S:   129 | ON2:   285 | BAD:     7 | COST:          129 | EN:       -272.1   
IT:      587/10000 | DEC:     0/30 | ERR:      42.3378/1e-05 | ON:   285 | S:   129 | ON2:   285 | BAD:     7 | COST:          129 | EN:       -272.1   
IT:      588/10000 | DEC:     0/30 | ERR:      42.3476/1e-05 | ON:   285 | S:   129 | ON2:   285 | BAD:     8 | COST:          129 | EN:       -272.1   
IT:      589/10000 | DEC:     0/30 | ERR:      42.5193/1e-05 | ON:   285 | S:   130 | ON2:   285 | BAD:     8 | COST:          130 | EN:         -272   
IT:      590/10000 | DEC:     0/30 | ERR:      42.8577/1e-05 | ON:   285 | S:   130 | ON2:   285 | BAD:     8 | COST:          130 | EN:         -272   
IT:      591/10000 | DEC:     0/30 | ERR:      43.1747/1e-05 | ON:   285 | S:   126 | ON2:   285 | BAD:    14 | COST:          126 | EN:       -272.4   
IT:      592/10000 | DEC:     0/30 | ERR:      43.6088/1e-05 | ON:   285 | S:   126 | ON2:   285 | BAD:    16 | COST:          126 | EN:       -272.4   
IT:      593/10000 | DEC:     0/30 | ERR:      43.7002/1e-05 | ON:   285 | S:   128 | ON2:   285 | BAD:    12 | COST:          128 | EN:       -272.2   
IT:      594/10000 | DEC:     0/30 | ERR:      43.8047/1e-05 | ON:   285 | S:   128 | ON2:   285 | BAD:     8 | COST:          128 | EN:       -272.2   
IT:      595/10000 | DEC:     0/30 | ERR:      43.9683/1e-05 | ON:   285 | S:   125 | ON2:   285 | BAD:    15 | COST:          125 | EN:       -272.5   
IT:      596/10000 | DEC:     0/30 | ERR:      44.3091/1e-05 | ON:   285 | S:   128 | ON2:   285 | BAD:    11 | COST:          128 | EN:       -272.2   
IT:      597/10000 | DEC:     0/30 | ERR:      44.6461/1e-05 | ON:   285 | S:   129 | ON2:   285 | BAD:     9 | COST:          129 | EN:       -272.1   
IT:      598/10000 | DEC:     0/30 | ERR:      44.8718/1e-05 | ON:   285 | S:   129 | ON2:   285 | BAD:     6 | COST:          129 | EN:       -272.1   
IT:      599/10000 | DEC:     0/30 | ERR:      45.0605/1e-05 | ON:   285 | S:   131 | ON2:   285 | BAD:     6 | COST:          131 | EN:       -271.9   
IT:      600/10000 | DEC:     0/30 | ERR:      45.1335/1e-05 | ON:   285 | S:   129 | ON2:   285 | BAD:    12 | COST:          129 | EN:       -272.1   
IT:      601/10000 | DEC:     0/30 | ERR:      45.3221/1e-05 | ON:   285 | S:   127 | ON2:   285 | BAD:    11 | COST:          127 | EN:       -272.3   
IT:      602/10000 | DEC:     0/30 | ERR:      45.5719/1e-05 | ON:   285 | S:   127 | ON2:   285 | BAD:    12 | COST:          127 | EN:       -272.3   
IT:      603/10000 | DEC:     0/30 | ERR:      45.7761/1e-05 | ON:   285 | S:   128 | ON2:   285 | BAD:     9 | COST:          128 | EN:       -272.2   
IT:      604/10000 | DEC:     0/30 | ERR:      45.9205/1e-05 | ON:   285 | S:   129 | ON2:   285 | BAD:     9 | COST:          129 | EN:       -272.1   
IT:      605/10000 | DEC:     0/30 | ERR:      46.0036/1e-05 | ON:   285 | S:   129 | ON2:   285 | BAD:    10 | COST:          129 | EN:       -272.1   
IT:      606/10000 | DEC:     0/30 | ERR:      46.1942/1e-05 | ON:   285 | S:   129 | ON2:   285 | BAD:    11 | COST:          129 | EN:       -272.1   
IT:      607/10000 | DEC:     0/30 | ERR:      46.3288/1e-05 | ON:   285 | S:   128 | ON2:   285 | BAD:     9 | COST:          128 | EN:       -272.2   
IT:      608/10000 | DEC:     0/30 | ERR:      46.6604/1e-05 | ON:   285 | S:   128 | ON2:   285 | BAD:    12 | COST:          128 | EN:       -272.2   
IT:      609/10000 | DEC:     0/30 | ERR:      46.9648/1e-05 | ON:   285 | S:   125 | ON2:   285 | BAD:    16 | COST:          125 | EN:       -272.5   
IT:      610/10000 | DEC:     0/30 | ERR:      47.1709/1e-05 | ON:   285 | S:   127 | ON2:   285 | BAD:    10 | COST:          127 | EN:       -272.3   
IT:      611/10000 | DEC:     0/30 | ERR:      47.3627/1e-05 | ON:   285 | S:   128 | ON2:   285 | BAD:     8 | COST:          128 | EN:       -272.2   
IT:      612/10000 | DEC:     0/30 | ERR:       47.668/1e-05 | ON:   285 | S:   127 | ON2:   285 | BAD:    11 | COST:          127 | EN:       -272.3   
IT:      613/10000 | DEC:     0/30 | ERR:      48.1096/1e-05 | ON:   285 | S:   128 | ON2:   285 | BAD:    10 | COST:          128 | EN:       -272.2   
IT:      614/10000 | DEC:     0/30 | ERR:       48.504/1e-05 | ON:   285 | S:   126 | ON2:   285 | BAD:    14 | COST:          126 | EN:       -272.4   
